app_id,category,md5hash,app_name,version_name,version_code
com.water.balls,GAME,48bc604659190192c7a317f530efb2e6,Sand Balls,2.3.36,115.0
com.water.reminder.tracker,HEALTH_AND_FITNESS,d6e469f676524759bedaa495c4a9607a,My Water Reminder & Alarm,2.2.2,149.0
com.wattapp.electricpe,MAPS_AND_NAVIGATION,42da6d306d1633ca75bddccc7c717d1e,ElectricPe,1.9.43,415.0
com.wave.gtaquiz,GAME,b6dd3a3e6c52f388b74bee30d5f664bd,Los Santos Quiz,2.4.0,240.0
com.wave.keyboard,PERSONALIZATION,cf134fd3db297ce9cf3ede7e378dff02,Wave Keyboard,1.72.7,277.0
com.wave.keyboard.theme.diamondanimatedkeyboard,PERSONALIZATION,e88dd4b7f60399e15ec9b6dfbbbfea3f,Diamond Live Wallpaper and Keyboard,5.10.4,648.0
com.wave.keyboard.theme.snakeattackanimatedkeyboard,PERSONALIZATION,2d4b5a1a426455e47d7861342ba469ca,Snake Attack Wallpaper and Keyboard,5.10.45,689.0
com.wave.livewallpaper,PERSONALIZATION,b90cd35e397b19b09f54743117e7baea,Wave Live Wallpapers,6.4.8,578.0
com.wave.personal,FINANCE,bb28ab10408c43bd7baca7d02ab6ee22,Wave,24.02.19-c79074,24021902.0
com.wavve.boating.gps,MAPS_AND_NAVIGATION,1de3ce1964cb6761dae4ff30158a03d7,Wavve Boating,4.7.4,3057.0
com.wawa.android.appv2,SHOPPING,117eae27a37b51a3c3f634df4dbfeaac,Wawa,8.5.0,1246.0
com.wayfair.wayfair,SHOPPING,15eec6bdf7bf0b1a4fa923c7fe52077f,Wayfair,5.243,2367300.0
com.waymo.carapp,MAPS_AND_NAVIGATION,786c16a094c5b5aabe33018fde6c452c,Waymo One,24042908-631173011,24042908.0
com.waze,MAPS_AND_NAVIGATION,1ad8703d7bfef8d8c26cdcaabdaca0d7,Waze,4.102.0.3,1030456.0
com.wb.goog.dcuniverse,COMICS,6e1cce0a2038421347d3d7f162c60a53,Infinite,5.13.1,17596.0
com.wb.goog.ellen.psych,GAME,8754a627b1d6f96a56d471b9c86dc79b,Psych!,10.10.162,101162.0
com.wb.goog.legoswtfa,GAME,89e7f76d391ad720e1a1bcb7dfd9d5d7,LEGO® STAR WARS™: The Force Awakens,2.1.1.01,21101.0
com.wb.headsup,GAME,c99366d3be5cfbf4c8b45b7cd06da078,Heads Up!,4.11.1,41101.0
com.wbd.stream,APPLICATION,e1df141ee5ba1e6b26963a2e96a04614,Max,4.0.0.82,35339671.0
com.wbelectioncomission.pollmonitor,COMMUNICATION,6442388d82175ceb25b27cad682e2a66,Poll Monitor,19.5,36.0
com.wbng.android.weather,WEATHER,da4f89f37093547c5abb4157ef786b1e,Storm Track 12,5.12.302,512000302.0
com.wchs.android.weather,WEATHER,7a2b700b19293206490cf6ae78b35c59,WCHS-Fox11 WX,5.12.303,512000303.0
com.wcyb.android.weather,WEATHER,903783b3741ab0877cd56d4bf0966096,StormTrack 5,5.14.504,514000504.0
com.wdg.onlg,PARENTING,b193dee01ab40808707d894654ac2f01,WhatsDoge,3.1.0,19.0
com.wdtinc.android.KWTV,WEATHER,f38d57a7e897b5feb27069bdc98c0d79,News 9 Wx,6.7.1.1201,1201.0
com.wdtinc.android.stormshield,WEATHER,537fddbaed8d7060bd7a5d21f44408c2,Storm Shield,4.9.1,116.0
com.wealth.god.comesv,GAME,7c3db914269ea5d1567972fb5c1b690a,Wealth God Comes,1.0.0,1.0
com.wealthdoctor,EDUCATION,0c0f9cf3c71afbed2c9819949d10599c,ffreedom app,13.1.3,153.0
com.weaponoid.miband6,TOOLS,40396d736ccbbff9b447e73ce51abbd0,Watch Faces,4.5.2,87.0
com.weapplinse.dreamchild,PARENTING,5d91b447320edad611373847668c6da6,DreamChild,2.0.25,65.0
com.weapplinse.parenting,PARENTING,e93bb0d0d35890ba9b99db5801e624a5,Parenting Veda,2.1.2,31.0
com.weather.Weather,WEATHER,cb8c9cc7492de15f0cc3f11806e7f1f1,The Weather Channel,10.69.1,1069010149.0
com.weather.channel.accurate.widget,WEATHER,3976175cdac3af81520cb9a929eb50de,Weather,1.1.3,13.0
com.weather.forecast.easy,WEATHER,6ad70d264c79204e85e1f390fc4eaef6,Weather,1.9,10.0
com.weather.forecast.livenow,WEATHER,25fa1faf44e3e778fc7a8c4dca851221,Weather Now & Forecast,2.0.1,5.0
com.weather.forecast.news,NEWS_AND_MAGAZINES,aaa5ca163c8836ed55a0f25167b50e61,Weather & News,1.5.1,61.0
com.weather.forecast.rain.snow,WEATHER,404d32515c93bbc7bddbdd9025457943,Weather Forecast,2.2,4.0
com.weather.forecast.weatherchannel,WEATHER,d6625f3311a489d60a9da579c3eff110,Weather,7.0,70.0
com.weather.free.forecast.dailyweather,WEATHER,d4beb298cbe53bce0a700249e29f75f3,Daily Weather,1.7.90,179001.0
com.weather.location.radar.daily,WEATHER,25da2a1b7e752006b83735a0aba80718,Local Weather,1.1.3,113.0
com.weather.nold.forecast,WEATHER,59dcb6a43b185abbdc79a26710664394,Weather,1.1.34,34.0
com.weather.travel,WEATHER,f6b6b045cf3f8058659283e95d547b89,Travel Weather,2.2.2,46.0
com.weather.weatherforcast.accurateweather.aleartwidget,WEATHER,ad548d8a13b748298ba83fcdd0c14297,  Weather,2.8.4,142.0
com.weatherapp.weatherwidgetmultiple,WEATHER,9d667892f102911acd9c9dcd023dbf09,Live Weather Forecast & Widget,1.0,1.0
com.weathergroup.localnow,NEWS_AND_MAGAZINES,866ac16e0763535fe046214f133e4975,LocalNow,6.5.2,2024020601.0
com.weathermode.weatherlauncherandroidapp,PERSONALIZATION,ceb86606a0fde26aa6bd3b7358c4502f,All Weather Mode: Weather Home,1.0.44,185.0
com.weatherradar.liveradar.weathermap,WEATHER,df56f6491e229d065431c3186a53a79d, Weather Radar,1.7.7_93_20230412,93.0
com.weatherradarhome.weather.forecast.live.radar.aqi.android,WEATHER,c264391cf11a5aa5e9e42f9b2e0fd3f0,Weather Radar Home,2.9.0,25.0
com.weatherteam.dailyweather.forecast,WEATHER,782cb3b62fb77693571944e16829495d,Weather,7.9.3,103.0
com.weatherteam.rainy.forecast.radar.widgets,WEATHER,a6fdf94759dcd8bca8b7c8987257cc5b,Weather,7.4.0,100.0
com.weaver.app.prod,APPLICATION,71b59926e195574854f8d38fc9852327,Talkie,1.15.001,1150001.0
com.weawow,WEATHER,2bfebea571440431e5b247bfa6f3669e,Weawow,6.1.7,617.0
com.webappclouds.lipglossandaftershave,BEAUTY,4d216491242238cc49a34f7c0e7d145d,Lipgloss + Aftershave,2.6,17.0
com.webascender.callerid,COMMUNICATION,6fe827681aa44f1a4ab1a45f9c61a834,Hiya,14.6.9-11396,140609.0
com.webcave.beaver,GAME,4da492ae564697210b633748abfd87a8,Beaver with Axe,3.1,48.0
com.webcomics.manga,COMICS,f9c19e0b907515d7f37892a6d0e2911b,WebComics,3.3.51,3351.0
com.webfic.novel,BOOKS_AND_REFERENCE,43e2b8b6695ffe5e32ced1cdb56d3c18,Webfic,2.0.3.1118,2031118.0
com.webmarketing.exxonmpl,MAPS_AND_NAVIGATION,626b8d88fbca1f628c67eb0994ae482a,Exxon Mobil Rewards+,6.1.2,5000707.0
com.webmd.android,MEDICAL,3bfcbe39056ed2bccc0ab2858fb79b61,WebMD,11.15,200.0
com.webnewsapp.indianrailways,TRAVEL_AND_LOCAL,aad7446ed9e848c96ef6b17cf139cc03,Locate My Train,2.0.7,113.0
com.webview.space,LIBRARIES_AND_DEMO,9c3447233761b3dc9b91bdd761aea140,WebView App,1.2,120.0
com.wecu.mobilebanking,FINANCE,942054810ae533dc9f7e3e310cbce4ed,WECU,32.17.1,20230645.0
com.wedding.game.fashion,GAME,ca9c59d199e14f3d0a154b559733138d,Indian Wedding Dress Up,0.1.9,19.0
com.wedding.run,GAME,70affaed2fdffc591173ef20cb04b052,Dream Wedding,9.11.6,127.0
com.weddingwire.user,EVENTS,2bbd67069e4b075f5e196c9cbfd3893a,WeddingWire,8.22.2,4995.0
com.weedmaps.app.android,MEDICAL,979736b97938cc5a5f7c291120dcc3e0,Weedmaps,8.158.0,4140.0
com.weegoon.drawfly,GAME,331a204679f451d592ab753409981ded,Draw Fly,1.2.6,27.0
com.weegoon.thiefpuzzle,GAME,ec22f6921439d9a8565ecf0e6797cc76,ThiefPuzzle,1.13.0,119.0
com.weegoon.throughthewall,GAME,a786b103b4de0e2bc8306d23d3814d41,Through the Wall,1.1.3,14.0
com.weejim.app.trafficcam.ontario,MAPS_AND_NAVIGATION,1317bf12d594d4792073559bd38403ac,Ontario Traffic Cams,0.6.7,67.0
com.weeklyplannerapp.weekplan,BUSINESS,4d4ae58b5a2d3e9e2dc5532a2136251d,Week Planner,7.99.3,89.0
com.weezaccessstandard,EVENTS,6f09706077b36bd5663a31e842f0b88a,WeezAccessStandard,1.1.5,16.0
com.wegmans.wegmans2go,FOOD_AND_DRINK,ed843a84346febddfa4e4e6094ad5c5b,Wegmans,2.1.48,2058821.0
com.wego.android,TRAVEL_AND_LOCAL,e6c1739e5adf15511ea0617e38353c8a,Wego Flights & Hotels,7.4.1,337411201.0
com.wegow.wegow,EVENTS,336246ea299d5da95257cdffd9ef747d,Wegow,4.2.35-578,578.0
com.weheal.weheal,LIFESTYLE,5386bcd828dfe08771ec85d63b28c0f6,Clarity,3.11.4,257.0
com.weieyu.yalla,ENTERTAINMENT,1ceb33cba8b711669e37c873d26c43d4,Yalla,2.26.1.1,3303.0
com.weighttracker.bmi.bmicalculator,BEAUTY,6ac3b9751c3eb998cb568317dac33e0b,BMI Calculator,1.0.8,108.0
com.wejoy.weplay.ar,ENTERTAINMENT,bf0c4000595c775c7868e67e8c4e003f,WePlay,4.3.5,40351.0
com.wejoy.weplay.us,ENTERTAINMENT,e055254c1a4d39809cc216e058ebcabe,WePlay,4.1.6.1,4161002.0
com.wekele.words,GAME,87faafca4d29d23b0b60207314400c8d,Worde,1.14,14.0
com.welbits.interurbanosmadrid,MAPS_AND_NAVIGATION,66aebb87e5872a44dc9b2bd17aace2e2,Tu transporte Madrid,5.4.0,50004000.0
com.welltory.client.android,HEALTH_AND_FITNESS,c0b15422623a5fd4819ac5a69d9d5e03,Welltory,4.16.0,8730.0
com.wellysis.spatchcardio.ex,MEDICAL,4329d97058c199968c3af0444c475e1b,S-Patch Ex,1.6.2,51.0
com.weloadin.dessertdiy,GAME,e94c5fdc3c3ded3df5e75bf231271c7e,Dessert DIY,2.4.2.0,2420.0
com.wemade.baseball,GAME,2473080a278c1ee04539152b1baa09cd,FantasticBaseball,1.1.2,48728.0
com.wemagineai.voila,PHOTOGRAPHY,4d9f7c7741d12a66fbf7827ff8e071b0,Voila,3.3 (368),368.0
com.wemapeople.hk,BUSINESS,e8b7f1c9d9b15d6189d724e0df21814c,H&K,1.5.0,56.0
com.wendys.nutritiontool,FOOD_AND_DRINK,e61f352a0e531495103f02c837e72dd7,Wendy,11.1.1,24050717.0
com.wephoneapp,COMMUNICATION,5ed2b815e06df2db8c8df814d492b2bc,WePhone,24031211,24031211.0
com.weplay.motogp,GAME,719931acbf2bad031b94d0b4e046eace,motogp,14.0.4,910.0
com.weplaydots.twodotsandroid,GAME,1a2b9719ae5128806c4d11acbf081b71,Two Dots,8.48.0,1805044432.0
com.westaircommfcu.mobile,FINANCE,bd1ed3172cd5d52437a08bd55a7f120a,West-Aircomm,23.1.70,106.0
com.westernunion.android.mtapp,FINANCE,c5d649784627aee58b3a639c141771a8,WesternUnion,12.9,30415322.0
com.westernunion.moneytransferr3app.es,FINANCE,a6e4fc431516942c9693b3d968619ec9,WesternUnion,5.3,85.0
com.westerra.release.prod.release,FINANCE,2e1f3b9871e73bda27892cabe3843f73,WesterraCU,2.0.2,88.0
com.westside,SHOPPING,0c1df86ac53186659d25bc4a9e70fbb7,Westside,2.9.0,3145952.0
com.wetherspoon.orderandpay,FOOD_AND_DRINK,a4219550c072461ea3c0fbe3ea2d0cd7,Wetherspoon,5.1.5 (bdf66d99),261.0
com.wetransfer.transfer,PRODUCTIVITY,ae84030039b928686f334461f902cec3,WeTransfer,2.7.3,22452.0
com.wetter.androidclient,WEATHER,ade8388e0492039212236fde65f40a8d,weather24,2.62.3,1515262303.0
com.weup.circus.clown.monster.chapter2,GAME,3344894daf14b99233225a48af479ec8,Color Monsters Challenge 3D,2.1,12.0
com.weward,HEALTH_AND_FITNESS,a9c1c14ef639a45d8d15b3efbb98b40d,WeWard,7.6.5,242174.0
com.wf.wellsfargomobile,FINANCE,3c9d86e1afcda1a1d48dd10e5d306f35,Wells Fargo,24.03.00.197,31610197.0
com.wftab.weather.forecast,WEATHER,1d0a2410262d20b768fc718b82b920eb,Weather Forecast,1.33,33.0
com.wgm.piano.cat.tiles,GAME,151adbef35f47e56dfc6875ad138ac3c,Cat Tiles,2.1.8,10.0
com.wgt.android.golf,GAME,6268e5861ccb7a5a6365f61a9046a500,WGT Golf,1.176.0,274663.0
com.whakoom.app,COMICS,b6d0ace186c8130765af44f06240032a,Whakoom,1.3.18,318.0
com.whaledream.novel,BOOKS_AND_REFERENCE,7fd3fcfffeabe78f0954dea4613fd0cd,Joyread,2.6.0,90.0
com.whaspy.whats.app.family.online.last.seen.tracker,PARENTING,fb9cf746909d82e8c2cb4f07b4deb0ea,WhaSpy,1.0.25,25.0
com.whatnot_mobile,SHOPPING,2d5b34292bba81c12f05962e00722af2,Whatnot,3.113.2,31130206.0
com.whatsapp,APPLICATION,e848d06369126d9942b953a443d3dfe5,WhatsApp,2.24.9.78,240978004.0
com.whatsapp.w4b,APPLICATION,f278b06db1702e375927bc9917585bc5,WhatsApp Business,2.24.9.80,240980003.0
com.whatsapp.web.dual.app.scanner,COMMUNICATION,b7b5deff0003f1fcdca2b3b61b69147d,Web Scanner,3.7.1,76.0
com.whatsd0g.welog,PARENTING,0a84bcb5aba615756bfb1f08b3e47fbb,WTrack,3.2.0,10.0
com.whatsdoc.trk,PARENTING,2b97817250249a591dbf88ca7ea4f2c1,LastSeenOn,3.1.2,14.0
com.whereismyrailgadi.livetrainlocation,TRAVEL_AND_LOCAL,482bbc3f7cef7984d038be9853f19744,Live Train Location,1.72,47.0
com.whereismytrain.android,APPLICATION,4d83bd3f3307c3586446a6e4353f036c,Where is my Train,7.1.5.605563270,2023174.0
com.whereismytrain.railway,TRAVEL_AND_LOCAL,3bc1e8b3ef72b4a9582155933ac85fee,Live Train Status,8.0,8.0
com.whindipanchangcalendar.iwebnapp,BOOKS_AND_REFERENCE,78156787f0c53320cbab847414ed31a5,Hindu Panchang,9.0,90.0
com.whiskerlabs.sparkfault.mobile,HOUSE_AND_HOME,def3ed7e682d7778725bf8ec8f607c48,Ting,2.0.177,20000177.0
com.whisperarts.erby,PARENTING,e5aee2b343b156e209e53385d077b151,Erby,4.16.1,2232.0
com.whisperarts.kids.breastfeeding,PARENTING,ab5be4aee522baa931c8c8ae6380dc14,Breastfeeding,5.8.5,244.0
com.whitedot.fg2,GAME,d265183896f79300d83c8119a302ea07,Fish Go.io 2,2.8.4,20804.0
com.whitespiritgames.desert.dune.bot,GAME,71d906e26dca9f127233e2a3fad88957,Desert: Dune Bot,1.0.66,66.0
com.whizdm.moneyview.loans,FINANCE,45cda223beac2fb879ed1d17332c185f,moneyview,KOI-7711.504,504.0
com.whizkidzmedia.youhuu,EDUCATION,a823710474892377acc81ecd8e26b610,OckyPocky,16.6,420.0
com.whoisit.celebquiz,GAME,1ab588702ff11b2b42b608a6d095319b,Who is it?,1.26.2,112.0
com.whoisup.app,SOCIAL,3171ed7435853d1c4bc64fdd1668cc9c,Amigos,1.9.4,1090401.0
com.whoyaho.tanghulu,GAME,362f6dc9789be9d58d6e26884c3ddb53,Tanghulu Master,1.47.0,104.0
com.widex.goalkolik,SPORTS,d207e7d2abddae696b009ec1cbbb21b2,Football TV,150,150.0
com.widex.pa,MEDICAL,2b1d32846886252b5156d0e4d82d7784,MOMENT,1.8.0 (313),10800313.0
com.widgetable.theme.android,TOOLS,e54a02232607c8969dfbeaa7ccaecb5e,Widgetable,1.4.062,10406201.0
com.wifianalyzer.showwifipassword.wifiqr.wifimaster.speedtest,PERSONALIZATION,8d9b8024c6370122de380798eea6492a,Show Wifi Password: Wifi List,1.2.5,37.0
com.wiiteer.fireboltt,HEALTH_AND_FITNESS,d07ef406a52b6a8c51fa283629f582be,FireBoltt Fit,1.0.2,9.0
com.wikibuy.prod.main,SHOPPING,6f505312031ced7b09f872f0d28a8c49,Shopping,2.48.1,1778.0
com.wikiloc.wikilocandroid,MAPS_AND_NAVIGATION,686968c61bbd7faed753186b8523b05e,Wikiloc,3.36.4,1131.0
com.wildbeep.dribblehoops,GAME,ac3e630f45a5958ab336363a0e14dd9a,Dribble Hoops,2.5.2,32.0
com.wildcard.classicspades,GAME,241ae4aaa928e7add43385b5dc0f9f12,Classic Spades,1.0.3,50756.0
com.wildcard.spades,GAME,a29db6c89ae703f43fee2a4392ab4bc7,Spades Fever,1.1.0,50733.0
com.wildec.fastmeet,DATING,df48d598548532dc9299a69b331b3ee8,FastMeet,1.34.28,123.0
com.wildlife.games.battle.royale.free.zooba,GAME,4c5e196695aaee03ccbe9c35b3339737,Zooba,4.36.1,15840.0
com.wildlifestudios.jet.airplane.games.sky.warriors,GAME,ce273515114ceb6b85f8a742ca10b4eb,Sky Warriors,4.17.1,402.0
com.wildspike.wormszone,GAME,2eca0857f02b5b6f371542eedf88ff96,WormsZone.io,5.4.0,5400.0
com.wilfredscruz.cosori_recipe,FOOD_AND_DRINK,bc1fd5ea7f342e9961be2f5a0d4259f5,YAAF Recipes,1.0.0,1.0
com.williamhill.us.nj.sports,SPORTS,8006ce722162a38718beab8ad2b10f74,Caesars Sportsbook,7.11.0,484.0
com.williamking.whattheforecast,WEATHER,a4de9305b1d745eccd0068eb41943ccd,WTForecast,3.85.4.489,489.0
com.williamsinteractive.goldfish,GAME,9b0fdceadf68b988ce44efa019e865ea,Gold Fish,45.1.1,220295.0
com.williamsinteractive.jackpotparty,GAME,2ff9523bc7cfc685c975df62eb195747,Jackpot Party,5049.00,67448755.0
com.winamax.winajses,SPORTS,ce829ce782eb7d890c72d23e4bd6a57c,Winamax,54.2.0,540200.0
com.winds.partner,BUSINESS,4d3d848560db4e565d03cd7205b0dec7,Winds Partner,4.1.3,210040103.0
com.windyty.android,WEATHER,2b53d59c15788ad8c57214ce84bdd990,Windy,41.2.3,4102030.0
com.wingboat.AllowanceBot,PARENTING,4712f5ac70e0f1c0f425564182edbc9b,Chores & Allowance Bot,4.7.0,4070000.0
com.wingsmob.bluepiano,GAME,34789988858563da0038d144d53287fe,Catch Tiles,2.1.8,116.0
com.winit.starnews.hin,NEWS_AND_MAGAZINES,624a6cc256355a367b109a83bf23128a,ABP Live,13.6.7,1113156.0
com.winning.jackpot.slots.casino.mania.slotmachines.free,GAME,b2da7cff6c40a35c9235df9209656439,Winning Jackpot Casino Game-Free Slot Machines,2.1.6,92.0
com.winrgames.bigtime,GAME,c3ad8a4310372a041b8d316b94b6a915,Big Time,3.6.8,246.0
com.winrgames.brainbattle,GAME,f9843690b7366bc7c916a82812cd17bc,Brain Battle,1.3.26,70.0
com.winrgames.pipedreams,GAME,196b86a2da0e91b097f462613ba01444,Pipe Dreams,1.1.3,23.0
com.winter.chain2248,GAME,825289a9d66d0d9047f6dd9ea1360752,Xmas Cartoon 2248,1.0.05,5.0
com.winzo.platform,GAME,a83160839058f56ff0db6744f3b8f878,WinZO - Play Free,34.2.1302,1302.0
com.wireless.defenseland,GAME,b4996f735548f087ec1ffbf4bac69011,Raid Rush,1.313,87.0
com.wireless.reversecharging,LIBRARIES_AND_DEMO,c1f4eebc791f065bc254736c713584e8,Wireless Charging,6.0,6.0
com.wirelesscharging.reverse,LIBRARIES_AND_DEMO,405f7a5c066254f14f7ec4af75a34e7a,Wireless Charging,6.0,6.0
com.wiryaimd.mangatranslator,COMICS,07016be49a4bc5a58e735ee79a9679db,Manga Translator,2.5.5,44.0
com.wiseplay,VIDEO_PLAYERS,7cae20411048fd06729d8ad81123ddcc,Wiseplay,8.1.26,3227.0
com.wishbanc.funngro,EDUCATION,7bb8cd04e9e8b7c876416c9bc90a1de6,Funngro,1.3.3,100.0
com.wishlink.userapp,SOCIAL,b0da0956a6909de651e74f4553d6db22,Wishlink,1.3.4,30.0
com.wix.android,PRODUCTIVITY,f41a47887152c5f301002a17b6cf7957,Spaces by Wix,2.91941.0,106471.0
com.wixot.coinroll,GAME,93fe0b0df61f96e1f1602f50fda1e778,Money Rush,4.8.11,350.0
com.wizards.mtga,GAME,ea10c34981c74e492d068ddad705c09d,Magic,2024.35.30.2444,2444.0
com.wizards.winter_orb,EVENTS,bfe3fdc989e01b6a2593eb724810f466,Companion,1.7.10,2030097655.0
com.wizconnected.wiz2,HOUSE_AND_HOME,72df089bd3d2b16e9ff6557dbb6c962e,WiZ V2,1.15.5,163.0
com.wizzair.WizzAirApp,TRAVEL_AND_LOCAL,3ac3121cd1c3fea0380ec27a8f4f31dc,Wizz Air,8.0.2,2063.0
com.wizzi.group.day.hazbinhotelpianogame,GAME,dfed7d1c0da5e5625a3a37aa900aaad8,Hazbin Hotel Piano,1.0,1.0
com.wk.trivia.quiz,GAME,105a9f1bbcee9f1f2f0cdb2a68e0ff43,Millionaire,1.0.41,42.0
com.wmc.good_idea,BUSINESS,ab4a9a50f1a610133773a0c86bc4d7a7,All About Wed,1.0.9,29.0
com.wn.hairtattoo,GAME,38a79772a79e524cbf77d37aaaf0c9a0,Hair Tattoo,1.8.3,126.0
com.wnapp.id1712316442337,EVENTS,c23d5d47c5e67f9884b022b8fc8d8c47,PNL4U,1.0,2.0
com.wnba.centercourt,SPORTS,99735069711f4ed21afb65765265b6ef,WNBA,17.3.2,170320.0
com.wodol.dol,TOOLS,f070a9973147041dad0acf5a8023707d,Wodfix,1.7.9,179.0
com.woka,FAMILY,1c737a3aadee5c09731dd9bcd083facc,WOKA,25.5,30.0
com.wolf.studio.bible.quiz.trivia.games,GAME,0ba1e3537dad14c9002381a25168dacf,Bible Quiz,1.0.7,7.0
com.wolt.android,FOOD_AND_DRINK,b5e34293a36487fcfbd0fb459f3f7df8,Wolt,24.18.1,132024181.0
com.wolvesinteractive.motortour,GAME,7deecef8d89d482e8932e0497a27f0ca,Motor Tour,2.0.9,24041908.0
com.woman.jewelry.photo.editor,BEAUTY,d5f8ec35aca9282b9b0441eb12514881,Woman Jewelry Photo Editor,1.9.8,640009.0
com.womanlog,HEALTH_AND_FITNESS,71e253e34d2ec00d772227cb1fd0e966,WomanLog,6.8.12,30862.0
com.womboai.wombodream,ART_AND_DESIGN,7b58dd3f47fe1fd146137d60b0215df6,Dream,4.1.2,89.0
com.women.pregnancytrackerapp22,PARENTING,9b30cf29d1007c0b1ad7d5f14447e43d,Pregnancy Tracker,1.9.0,12.0
com.womenbagsonlineshopping.apppp,SHOPPING,183630bad06937ff3b6e1f273a08a170,Low Price,7.1,17.0
com.wonder,EDUCATION,375e93d5e8564b960976d7238335c712,Elevate,5.131.0,2915.0
com.wonder.zrwtd.an,GAME,260211f5a50b18549a73d64b57b4ddc5,Annoys me！,1.0.4.0,1000400.0
com.wonderbeauties.app,BEAUTY,93c8cff11177f72edf98d2ec7accc7c3,Wonder Beauties,1.3.1,16.0
com.wonderbox.wonderbox,LIFESTYLE,d22005c21748870577a620029cb1924e,Wonderbox,2.1.7,1007487.0
com.wondergames.warpath.gp,GAME,88890969bb22e986d2fc74c527f52760,Warpath,9.30.00,210.0
com.wonderpeople.megahitpoker.global,GAME,2328e55c43dbae6f3f5f40aa6b9f0c30,Mega Hit Poker,3.13.3,2300247.0
com.wondershare.famisafe,PARENTING,92db3c7325a50e7f97a34e48717e3715,FamiSafe,7.1.1.9378,9378.0
com.wondershare.famisafe.kids,PARENTING,1578faf31efa88dc1c3b76096115ef10,FamiSafe Kids,7.1.7.9363,9363.0
com.wondershare.filmorago,VIDEO_PLAYERS,5a9d50621853be76e6c8047e691df5a2,Filmora,13.3.01,13301.0
com.wood.nut.and.bolts.puzzle,GAME,876afa3f3882c5bf82017399af0e8df4,Wood Nuts & Bolts Puzzle,4.6,41.0
com.woome.amore,DATING,46a295a683aff925e3e74151e32a8709,Amore,2.0.0,2.0
com.word.block.puzzle.free.relax,GAME,3e57d511fcf364ba374abf432a16155b,Word Search Block Puzzle,1.2.8,131.0
com.word.game.fun.puzzle.prison.escape.captain,GAME,874ae58a2010856e89db37ae9d2a16c2,Words Story,1.9.5,1950.0
com.word.madness,GAME,4683f69710c76e3133258858975cc084,Word Madness,21.22.0,2122002.0
com.word.puzzle.game.connect,GAME,bc73c132739fa3bdad064a09d5e3316b,Word Link,2.8.0,280.0
com.word.search.find.puzzle,GAME,46a21fa633e0c93d05f1a4e05963f86b,Word Search,1.1.11,45.0
com.wordfarm.scapes,GAME,7e9228d5e386b320de83f9fc33449719,Word Farm Adventure,6.65.0,665002.0
com.wordfinder.unscrabble.connect.addict,GAME,cc7808e48f3092fb4e77ab3976f015d4,Word Connect,4.5,45.0
com.wordgame.guesssoviet,GAME,64d65c57e8499b8df4dff527dde343c7,Мы из СССР!,10.118.1z,118.0
com.wordgame.newcross.android.en,GAME,af4c1fb39b5de869c4092f6d5ac0a56d,Word Craze,4.3.15,108.0
com.wordgame.viktorinaokino,GAME,a3be3362d4fb145366fe596f5625ac6a,Викторина о Кино,10.149.6,149.0
com.wordgame.words.connect,GAME,8a1a043023358519c861f58fdc131aa9,Word Connect,7.429.422,155.0
com.wordgame.words.towin.cash.rewardify,GAME,7f406a976c76a03060051068441115a0,Words to Win,1.3.15,58.0
com.wordle.wordlegame.today.word.puzzle.game,GAME,10f76e7efbc88be8501aac4a2a2ac8ad,Wordaily,1.0.97,115.0
com.wordmobiles.bikeRacing,GAME,0eaae9088f340a879bac7c9d249a4886,Bike Racing,2.10,14008.0
com.wordoffice.docxreader.wordeditor,PRODUCTIVITY,6ebad76bf0fae09a87ee3644f8e6e4a2,All Doc Reader,1.2.1,22.0
com.wordpz.word.blocken,GAME,40e1a8364572b9d91067d9a8c659827d,Word Shatter,3.601,3601.0
com.wordreference,BOOKS_AND_REFERENCE,8d28d1957fd5e4344f61b87c333771b4,WordReference,4.0.74,4074.0
com.wordscapes.word.cookies.puzzle.wordbrain.collect,GAME,fb3f1b7b4f241241856b8d093995c299,WordCross,4.6,46.0
com.wordsearch.wordgames.free,GAME,56bcc32ea2bd716f0f54fe7f4295bde9,Word Search,3.1.40,40.0
com.wordsearch.wordtrip.crossword.puzzle,GAME,6af3837833a2a684fe269e9f0c1c2a58,Word Trip Search,1.36.0,36.0
com.wordsmobile.RealBikeRacing,GAME,b409251e4e4446bed04a18fbea09183f,Real Bike Racing,1.6.0,16.0
com.workday.workdroidapp,BUSINESS,f8095a0e6e8479b025c8ca40c788df1b,Workday,2024.04.0,5240.0
com.workout.fitness.exercise.loseweight.gymworkout,HEALTH_AND_FITNESS,54040ae7e8a4a9317b2fd4cd8904d1c6,Workout Planner,1.27,27.0
com.world.monster.builder.sun.craft,GAME,a91da802357de51ae0ee3c8c12bd0028,Craft City,242111,242111.0
com.worldcoin,FINANCE,e335497bd5d8d8951babb7221de8d0b8,World App,2.6.0.8,260008.0
com.worldcupfot.scorenew,EVENTS,a673033cfd1a1b4cbcf81e399a0decae,live football tv,1.17,18.0
com.wostgtech.burrowland,GAME,f98dbb77494aa81da140d0e2eb1012c5,Burrow Land - Digs Hole,4.0,40.0
com.wowsomesphere.princessdollhousecleaning,LIFESTYLE,0be95f39da7a0cb74c7d61f5b6441ca9,Princess Doll House Cleaning,1.4,9.0
com.wpa.android.wifi.display,LIBRARIES_AND_DEMO,30bb6c0b86c7a4de13ea7c32ffba98a2,Connected Wifi Info,20.0,20.0
